Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,67
OutDegreeValue,1,2,3,4,6,7,8,14
OutDegreeCount,5,43,8,3,3,2,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,41,16,2
MPCValue,0.00000,0.14933,0.29388,0.80000,0.90000,0.91349,0.92800,0.93061,0.93728,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,5,41,2,2,6,2,2,2,1,1
