Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,90
OutDegreeValue,1,2,3,4,5,6,8,10,25
OutDegreeCount,1,64,11,2,2,2,3,4,1
NAValue,1,3,4,5
NACount,1,1,64,24
MPCValue,0.00000,0.83333,0.88843,0.89965,0.92593,0.93750,0.94675,0.95238,0.96886,0.96939,0.97107,0.97633
MPCCount,1,1,1,1,2,64,1,4,2,11,1,1
