Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,112
OutDegreeValue,1,2,3,4,5,6,7,11,14
OutDegreeCount,9,68,17,5,6,1,3,2,1
NAValue,1,2,3,4,5,6
NACount,1,6,9,67,24,5
MPCValue,0.00000,0.14933,0.29388,0.38400,0.80000,0.86667,0.88533,0.90000,0.90284,0.93061,0.93223,0.94815,0.96000,0.98400,1.00000
MPCCount,1,1,1,4,9,1,3,66,2,14,2,1,2,4,1
