Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,60
OutDegreeValue,1,2,3,4,5,6,7,10,11
OutDegreeCount,5,41,3,1,3,1,2,3,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,40,8,2
MPCValue,0.00000,0.29388,0.33333,0.45000,0.76800,0.80000,0.90000,0.92098,0.92517,0.92800,0.93223,0.94815,0.98400,1.00000
MPCCount,1,1,1,1,1,5,40,1,3,2,1,1,1,1
