Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,53
OutDegreeValue,1,2,3,5,6,7,12,13
OutDegreeCount,2,40,1,1,1,5,1,2
NAValue,1,2,3,4,5,6
NACount,1,1,3,39,8,1
MPCValue,0.00000,0.33333,0.76800,0.80000,0.87901,0.90000,0.90888,0.91392,0.91852,0.92800,1.00000
MPCCount,1,1,1,2,1,39,1,1,1,4,1
