Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,104
OutDegreeValue,1,2,3,4,5,6,8,9,33
OutDegreeCount,1,74,12,6,2,3,2,3,1
NAValue,1,3,4,5
NACount,1,1,70,32
MPCValue,0.00000,0.83333,0.85799,0.88843,0.93490,0.93750,0.94675,0.95156,0.96260,0.96939,0.97107,0.98765,1.00000
MPCCount,1,1,1,1,1,70,2,2,2,12,1,6,4
