Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,64
OutDegreeValue,1,2,3,4,5,6,7,8
OutDegreeCount,5,42,3,3,2,1,1,7
NAValue,1,2,3,4,5,6
NACount,1,3,4,42,13,1
MPCValue,0.00000,0.23704,0.26250,0.60000,0.80000,0.88889,0.90000,0.90888,0.91349,0.93010,0.93061,0.93223,1.00000
MPCCount,1,1,1,1,4,2,42,1,2,4,2,2,1
