Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,83
OutDegreeValue,1,2,3,4,6,8,9,15
OutDegreeCount,4,53,15,2,3,3,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,53,22,1
MPCValue,0.00000,0.14062,0.21600,0.80000,0.89751,0.90000,0.90888,0.91349,0.93061,0.94815,1.00000
MPCCount,1,1,1,4,1,53,3,3,14,1,1
