Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,82
OutDegreeValue,1,2,3,4,5,6,8,9,12
OutDegreeCount,4,57,9,2,1,2,2,2,3
NAValue,1,2,3,4,5,6
NACount,1,4,4,56,16,1
MPCValue,0.00000,0.29388,0.33333,0.38400,0.45000,0.80000,0.90000,0.91349,0.92160,0.92410,0.93010,0.93061,0.96000,0.97500
MPCCount,1,1,1,1,1,4,56,1,3,2,1,8,1,1
