Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,98
OutDegreeValue,1,2,3,4,6,7,8,14
OutDegreeCount,9,65,12,2,6,1,2,1
NAValue,1,2,3,4,5
NACount,1,7,10,58,22
MPCValue,0.00000,0.14933,0.29388,0.53333,0.60000,0.76800,0.80000,0.86667,0.88533,0.90000,0.90888,0.91349,0.93061,0.94815,0.96000
MPCCount,1,1,2,3,1,2,8,1,1,57,3,2,11,2,3
