Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,75
OutDegreeValue,1,2,3,4,6,7,9
OutDegreeCount,7,45,9,6,4,1,3
NAValue,1,2,3,4,5,6
NACount,1,4,7,45,15,3
MPCValue,0.00000,0.21600,0.29388,0.38400,0.80000,0.88889,0.89751,0.90000,0.92800,0.93061,0.93728,0.94815,0.97500,1.00000
MPCCount,1,1,1,2,7,2,2,45,1,6,3,1,1,2
