Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,131
OutDegreeValue,1,2,3,4,5,6,7,12,13,19
OutDegreeCount,6,87,16,5,10,3,1,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,8,79,37,3
MPCValue,0.00000,0.11400,0.15918,0.17041,0.71111,0.76800,0.80000,0.85289,0.88533,0.88889,0.90000,0.90888,0.93061,0.93223,0.94815,0.96000,0.96667,0.97500
MPCCount,1,1,1,1,1,1,6,4,1,1,80,1,16,6,1,7,1,1
