Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,85
OutDegreeValue,1,2,3,6,7,8,27
OutDegreeCount,1,57,18,1,3,4,1
NAValue,1,3,4,5
NACount,1,1,57,26
MPCValue,0.00000,0.83333,0.92222,0.93750,0.95156,0.96667,0.96939,0.97633
MPCCount,1,1,1,57,4,2,18,1
