Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,62
OutDegreeValue,1,2,3,4,6,7,9,10
OutDegreeCount,4,43,2,3,1,6,2,1
NAValue,1,2,3,4,5
NACount,1,3,4,44,10
MPCValue,0.00000,0.26250,0.45000,0.76667,0.80000,0.82500,0.88163,0.89751,0.90000,0.92800,0.96000
MPCCount,1,1,2,1,4,2,1,2,41,5,2
