Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,151
OutDegreeValue,1,2,3,4,5,6,7,8,10,16
OutDegreeCount,11,92,26,7,2,4,6,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,13,87,38,6
MPCValue,0.00000,0.13287,0.26250,0.33333,0.69421,0.76800,0.80000,0.82721,0.90000,0.92800,0.93061,0.93728,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,4,1,1,1,11,1,87,2,25,4,2,4,5,1
