Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,7,8,11
OutDegreeCount,5,46,13,1,3,3,2
NAValue,1,2,3,4,5,6
NACount,1,2,6,45,17,2
MPCValue,0.00000,0.18333,0.76800,0.80000,0.90000,0.91349,0.92800,0.93061,0.97500,1.00000
MPCCount,1,2,1,5,45,3,3,11,1,1
