Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,62
OutDegreeValue,1,2,4,5,10,11,14
OutDegreeCount,1,49,2,2,6,1,1
NAValue,1,3,4,5
NACount,1,1,47,13
MPCValue,0.00000,0.83333,0.91837,0.93750,0.95936,0.96372,0.97107,0.98765,1.00000
MPCCount,1,1,1,47,1,5,2,2,2
