Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,56
OutDegreeValue,1,2,3,4,5,7,8,10
OutDegreeCount,4,38,3,2,1,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,1,5,37,11,1
MPCValue,0.00000,0.19835,0.76800,0.80000,0.88889,0.90000,0.91349,0.92800,0.93010,0.93061,0.93223,1.00000
MPCCount,1,1,1,4,2,37,1,1,4,2,1,1
