Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,46
OutDegreeValue,1,2,3,6,7,8,11
OutDegreeCount,4,32,2,1,4,1,2
NAValue,1,2,3,4,5,6
NACount,1,1,5,31,7,1
MPCValue,0.00000,0.26250,0.76800,0.80000,0.86367,0.90000,0.92098,0.92800,0.93061,1.00000
MPCCount,1,1,1,4,1,31,2,3,1,1
