Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,87
OutDegreeValue,1,2,3,4,5,8,9,11,16
OutDegreeCount,1,61,12,4,2,1,2,3,1
NAValue,1,2,3,4,5
NACount,1,1,3,59,23
MPCValue,0.00000,0.13287,0.76800,0.80000,0.86654,0.88889,0.90000,0.90284,0.91349,0.92410,0.93061,0.93223
MPCCount,1,1,2,1,1,4,59,1,1,2,12,2
