Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,89
OutDegreeValue,1,2,3,4,5,6,7,10,11
OutDegreeCount,6,61,7,2,2,2,2,5,2
NAValue,1,2,3,4,5,6
NACount,1,5,6,59,13,5
MPCValue,0.00000,0.29388,0.38400,0.53333,0.80000,0.90000,0.91429,0.92517,0.92800,0.93061,0.93223,0.94711,1.00000
MPCCount,1,2,1,2,6,59,1,4,2,4,2,2,3
