Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,78
OutDegreeValue,1,2,3,4,6,7,8,10,16
OutDegreeCount,5,53,10,1,2,1,3,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,49,19,2
MPCValue,0.00000,0.13287,0.29388,0.80000,0.90000,0.90888,0.91349,0.92517,0.92800,0.93061,0.96000,1.00000
MPCCount,1,1,1,5,49,1,3,2,1,8,4,2
