Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,111
OutDegreeValue,1,2,3,4,5,7,8,11
OutDegreeCount,9,66,15,7,6,6,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,10,65,23,6
MPCValue,0.00000,0.18333,0.38400,0.76800,0.80000,0.88533,0.88889,0.90000,0.92800,0.93061,0.93223,0.94815,0.98400,1.00000
MPCCount,1,1,5,1,9,4,1,65,2,14,1,1,5,1
