Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,116
OutDegreeValue,1,2,3,4,5,7,8,9,10
OutDegreeCount,13,65,19,10,4,1,1,1,2
NAValue,1,2,3,4,5,6
NACount,1,8,15,65,21,6
MPCValue,0.00000,0.23704,0.26250,0.33333,0.38400,0.76800,0.80000,0.82500,0.88889,0.89751,0.90000,0.91429,0.93061,0.93223,0.94815,0.97500,1.00000
MPCCount,1,1,1,2,4,2,13,2,1,1,63,2,13,2,2,1,5
