Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,57
OutDegreeValue,0,1,2,3,4,5,6,9,12
OutDegreeCount,1,4,40,2,1,2,3,1,3
NAValue,1,2,3,4,5,6
NACount,2,3,3,39,9,1
MPCValue,0.00000,0.29388,0.60000,0.76667,0.80000,0.90000,0.92160,0.93061,0.93223,0.94815,0.95556,0.96000
MPCCount,2,2,1,1,3,38,3,1,2,1,1,2
