Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,72
OutDegreeValue,1,2,3,5,7,8,10,13
OutDegreeCount,5,48,10,1,2,2,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,47,16,1
MPCValue,0.00000,0.15918,0.23704,0.80000,0.90000,0.91429,0.92800,0.93010,0.93061,0.93223,1.00000
MPCCount,1,1,1,5,47,3,2,1,9,1,1
