Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,150
OutDegreeValue,1,2,3,4,5,6,7,10,11,14
OutDegreeCount,6,91,35,4,2,1,6,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,5,6,91,42,5
MPCValue,0.00000,0.18333,0.26250,0.80000,0.85289,0.88533,0.88889,0.90000,0.91429,0.93061,0.94286,0.96667,1.00000
MPCCount,1,1,4,6,2,1,4,91,3,32,1,1,3
