Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,91
OutDegreeValue,1,2,3,4,5,8,9,12,16
OutDegreeCount,4,63,11,3,1,1,5,2,1
NAValue,1,2,3,4,5,6
NACount,1,1,4,61,23,1
MPCValue,0.00000,0.17041,0.80000,0.84375,0.88889,0.89088,0.90000,0.92410,0.93061,0.93223,0.94815,0.96000
MPCCount,1,1,4,1,1,1,61,5,11,1,2,2
