Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,90
OutDegreeValue,1,2,3,4,6,7,8,9,10,11,13
OutDegreeCount,3,60,15,1,1,2,3,1,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,60,22,2
MPCValue,0.00000,0.15918,0.18333,0.80000,0.89751,0.90000,0.91349,0.91429,0.92800,0.93061,0.93728,0.97500,1.00000
MPCCount,1,1,1,3,1,60,3,2,2,13,1,1,1
