Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,150
OutDegreeValue,1,2,3,4,6,7,9,10,26
OutDegreeCount,11,99,24,4,4,4,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,6,11,85,41,6
MPCValue,0.00000,0.29388,0.38400,0.80000,0.82721,0.88533,0.90000,0.91429,0.92410,0.93061,0.94815,0.96000,1.00000
MPCCount,1,4,2,11,1,4,85,1,1,18,2,14,6
