Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,64
OutDegreeValue,1,2,3,4,5,7,9,10,11
OutDegreeCount,2,48,3,1,1,1,4,2,2
NAValue,1,2,3,4,5,6
NACount,1,1,2,46,13,1
MPCValue,0.00000,0.26250,0.80000,0.89630,0.90000,0.92098,0.92410,0.92517,0.93061,0.93223,0.94815,0.96000
MPCCount,1,1,2,1,46,2,2,2,3,1,1,2
