Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,64
OutDegreeValue,1,2,3,4,5,6,7,10,11,12
OutDegreeCount,3,42,8,3,1,3,1,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,41,14,2
MPCValue,0.00000,0.17041,0.33333,0.76800,0.80000,0.88889,0.90000,0.90284,0.91429,0.92800,0.93061,0.93728,0.97500,1.00000
MPCCount,1,1,1,1,3,2,41,1,1,1,6,3,1,1
