Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,110
OutDegreeValue,1,2,3,4,5,6,9,10,11,12,13,18
OutDegreeCount,3,75,18,2,3,1,2,2,1,1,1,1
NAValue,1,2,3,4,5
NACount,1,2,3,75,29
MPCValue,0.00000,0.11967,0.15918,0.79872,0.80000,0.90000,0.90284,0.91429,0.92410,0.93061,0.93223,0.93728,0.94815
MPCCount,1,1,1,1,3,75,1,2,2,17,3,1,2
