Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,184
OutDegreeValue,1,2,3,4,5,6,7,8,9,10,11
OutDegreeCount,10,132,15,10,1,4,4,4,1,1,2
NAValue,1,2,3,4,5
NACount,1,9,10,111,53
MPCValue,0.00000,0.18333,0.26250,0.29388,0.33333,0.38400,0.80000,0.82500,0.82721,0.88889,0.90000,0.90888,0.91349,0.92410,0.92800,0.93061,0.93728,0.94815,0.96000
MPCCount,1,2,3,2,1,1,10,2,1,1,109,1,3,1,1,15,1,6,23
