Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,93
OutDegreeValue,1,2,3,4,7,8,9,11,12,14
OutDegreeCount,3,64,13,2,2,1,4,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,65,21,1
MPCValue,0.00000,0.14933,0.21600,0.80000,0.86667,0.86939,0.88889,0.90000,0.90284,0.91349,0.91392,0.92410,0.92800,0.93061
MPCCount,1,1,1,3,1,1,2,64,2,1,1,3,1,11
