Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,58
OutDegreeValue,1,2,3,4,5,6,7,10,11,13,14
OutDegreeCount,3,41,5,1,1,1,1,2,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,41,9,2
MPCValue,0.00000,0.26250,0.38400,0.80000,0.90000,0.90888,0.91852,0.91891,0.92098,0.92517,0.93061,0.93600,1.00000
MPCCount,1,1,1,3,41,1,1,1,1,2,3,1,1
