Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,102
OutDegreeValue,1,2,3,4,5,6,9,10
OutDegreeCount,10,70,4,4,8,1,2,3
NAValue,1,2,3,4,5,6
NACount,1,9,12,63,14,3
MPCValue,0.00000,0.33333,0.38400,0.53333,0.76800,0.79200,0.80000,0.88889,0.89751,0.90000,0.92517,0.93061,0.93223,0.96000,0.96667,1.00000
MPCCount,1,3,2,4,2,2,10,1,2,61,3,2,3,3,1,2
