Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,69
OutDegreeValue,1,2,3,4,5,6,7,10,11
OutDegreeCount,2,52,1,2,1,1,3,5,2
NAValue,1,2,3,4,5,6
NACount,1,2,2,52,11,1
MPCValue,0.00000,0.26250,0.38400,0.80000,0.90000,0.92098,0.92517,0.92800,0.93223,0.93728,1.00000
MPCCount,1,1,1,2,52,2,5,2,1,1,1
