Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,4,5,7,8,10,15
OutDegreeCount,4,61,19,1,1,2,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,4,60,25,2
MPCValue,0.00000,0.14062,0.19835,0.33333,0.80000,0.86367,0.88533,0.90000,0.91349,0.93061,0.94815,1.00000
MPCCount,1,1,1,1,4,1,2,60,4,17,1,2
