Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,74
OutDegreeValue,1,2,3,4,6,8,9,10,22
OutDegreeCount,1,53,9,3,1,3,2,1,1
NAValue,1,3,4,5
NACount,1,1,51,21
MPCValue,0.00000,0.83333,0.86168,0.92593,0.93750,0.95156,0.96260,0.96939,0.97633,1.00000
MPCCount,1,1,1,3,51,3,2,9,1,2
