Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,8,9,10,11
OutDegreeCount,3,50,12,4,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,47,18,1
MPCValue,0.00000,0.18333,0.19835,0.76800,0.80000,0.86367,0.90000,0.91349,0.92410,0.93010,0.93061,0.96000,1.00000
MPCCount,1,1,1,1,3,1,47,2,2,1,10,2,1
