Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,61
OutDegreeValue,1,2,3,4,6,7,8,11
OutDegreeCount,5,39,5,3,5,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,38,12,2
MPCValue,0.00000,0.18333,0.29388,0.76800,0.80000,0.88889,0.90000,0.91349,0.92800,0.93061,0.93728,0.97500,1.00000
MPCCount,1,1,1,1,5,2,38,2,1,3,4,1,1
