Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,66
OutDegreeValue,1,2,3,4,6,7,10,11
OutDegreeCount,5,44,5,3,2,2,4,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,44,12,2
MPCValue,0.00000,0.19835,0.29388,0.80000,0.88533,0.88889,0.90000,0.92098,0.92517,0.93061,0.93728,0.97500,1.00000
MPCCount,1,1,1,5,2,2,44,1,3,3,1,1,1
