Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,56
OutDegreeValue,1,2,3,4,5,8,10,12,14
OutDegreeCount,5,39,4,2,1,1,1,1,2
NAValue,1,2,3,4,5,6
NACount,1,2,5,37,9,2
MPCValue,0.00000,0.23704,0.33333,0.80000,0.90000,0.91392,0.91891,0.92517,0.93061,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,5,37,1,2,1,2,1,2,1,1
