Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,75
OutDegreeValue,1,2,3,8,9,10,22
OutDegreeCount,1,54,12,3,1,3,1
NAValue,1,3,4,5
NACount,1,1,52,21
MPCValue,0.00000,0.83333,0.87950,0.93750,0.95238,0.96886,0.96939,1.00000
MPCCount,1,1,1,52,3,3,12,2
