Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,101
OutDegreeValue,1,2,3,4,5,9,14
OutDegreeCount,11,63,14,5,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,8,11,58,17,6
MPCValue,0.00000,0.14933,0.33333,0.38400,0.45000,0.53333,0.80000,0.85289,0.88889,0.89751,0.90000,0.92410,0.93061,0.97500,1.00000
MPCCount,1,1,1,1,1,4,11,1,2,2,58,3,9,2,4
