Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,64
OutDegreeValue,1,2,3,4,5,6,7,9,13
OutDegreeCount,4,41,8,3,1,3,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,40,14,2
MPCValue,0.00000,0.15918,0.33333,0.76800,0.80000,0.88889,0.89751,0.90000,0.92800,0.93061,0.93728,0.94815,0.97500,1.00000
MPCCount,1,1,1,1,4,1,2,40,1,6,3,1,1,1
