Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,52
OutDegreeValue,1,2,3,4,5,6,7,9
OutDegreeCount,1,36,1,5,1,6,1,1
NAValue,1,2,3,4,5
NACount,1,2,1,36,12
MPCValue,0.00000,0.29388,0.38400,0.80000,0.88889,0.90000,0.90888,0.92410,0.92800,0.93061,0.93728,0.94815
MPCCount,1,1,1,1,2,36,2,1,1,1,3,2
