Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,56
OutDegreeValue,1,2,3,4,5,6,7,8,12
OutDegreeCount,4,40,2,2,1,1,1,1,4
NAValue,1,2,3,4,5,6
NACount,1,1,4,39,10,1
MPCValue,0.00000,0.26250,0.80000,0.90000,0.90888,0.92160,0.93061,0.93223,0.94815,0.96000,0.97500
MPCCount,1,1,4,39,1,4,2,1,1,1,1
