Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,84
OutDegreeValue,1,2,3,4,6,7,8,13
OutDegreeCount,3,55,14,2,2,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,53,23,2
MPCValue,0.00000,0.15918,0.23704,0.80000,0.88533,0.90000,0.90888,0.91349,0.93061,0.96000,0.97500
MPCCount,1,1,1,3,1,53,2,4,14,2,2
