Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,75
OutDegreeValue,1,2,3,4,5,6,8,10,12,22
OutDegreeCount,1,54,9,2,2,1,2,2,1,1
NAValue,1,3,4,5
NACount,1,1,52,21
MPCValue,0.00000,0.83200,0.83333,0.93750,0.95156,0.96372,0.96939,0.97107,0.97633,0.98765,1.00000
MPCCount,1,1,1,52,2,2,9,2,1,2,2
