Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,94
OutDegreeValue,1,2,3,4,5,8,12,16
OutDegreeCount,3,61,20,1,1,6,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,59,25,2
MPCValue,0.00000,0.17041,0.38400,0.76800,0.80000,0.90000,0.91349,0.93061,0.93223,1.00000
MPCCount,1,1,1,2,3,59,6,18,1,2
