Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,109
OutDegreeValue,1,2,3,5,6,8,9,13,28
OutDegreeCount,3,81,15,2,2,3,1,1,1
NAValue,1,2,3,4,5
NACount,1,1,3,67,37
MPCValue,0.00000,0.15918,0.80000,0.89751,0.90000,0.90888,0.91349,0.93061,0.93223,0.96000
MPCCount,1,1,3,1,67,2,3,15,2,14
