Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,66
OutDegreeValue,1,2,3,4,6,7,9,10,16
OutDegreeCount,1,46,9,2,2,1,3,1,1
NAValue,1,2,3,4,5
NACount,1,1,1,46,17
MPCValue,0.00000,0.45000,0.80000,0.82721,0.88889,0.90000,0.90888,0.92410,0.92800,0.93061
MPCCount,1,1,1,1,2,46,2,3,1,8
