Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,52
OutDegreeValue,1,2,3,5,8,9,14
OutDegreeCount,1,39,3,2,4,2,1
NAValue,1,3,4,5
NACount,1,1,37,13
MPCValue,0.00000,0.83333,0.87950,0.93750,0.95156,0.96260,0.96886,0.96939,0.97107,1.00000
MPCCount,1,1,1,37,2,1,2,3,2,2
