Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,115
OutDegreeValue,1,2,3,4,5,6,7,10
OutDegreeCount,11,71,9,10,5,5,2,2
NAValue,1,2,3,4,5,6
NACount,1,7,14,66,21,6
MPCValue,0.00000,0.29388,0.33333,0.76800,0.80000,0.88889,0.90000,0.91429,0.92800,0.93061,0.93223,0.94815,0.96000,0.97500,1.00000
MPCCount,1,4,3,3,11,5,67,2,2,5,2,3,2,2,3
