Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,124
OutDegreeValue,1,2,3,4,5,6,7,8
OutDegreeCount,7,76,18,6,6,7,2,2
NAValue,1,2,3,4,5,6
NACount,1,6,9,73,30,5
MPCValue,0.00000,0.23704,0.26250,0.33333,0.38400,0.76800,0.79200,0.80000,0.90000,0.90888,0.93061,0.93223,0.94815,0.96000,0.97500,0.98400,1.00000
MPCCount,1,2,2,1,1,2,1,7,72,6,17,1,4,2,1,3,1
