Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,99
OutDegreeValue,1,2,3,4,5,6,7,12
OutDegreeCount,9,57,17,5,7,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,9,54,24,5
MPCValue,0.00000,0.17041,0.38400,0.45000,0.80000,0.90000,0.90888,0.93061,0.93223,0.96000,0.97959,1.00000
MPCCount,1,1,4,1,9,54,2,12,7,3,1,4
