Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,4,5,7,8,14
OutDegreeCount,6,60,17,1,2,1,7,1
NAValue,1,2,3,4,5,6
NACount,1,5,6,59,22,2
MPCValue,0.00000,0.14933,0.26250,0.45000,0.60000,0.76800,0.80000,0.86367,0.90000,0.91349,0.93010,0.93061,0.93223,0.94815,1.00000
MPCCount,1,1,1,2,1,1,5,1,59,4,2,13,1,1,2
