Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,96
OutDegreeValue,1,2,3,4,5,8,9,10,13,33
OutDegreeCount,1,74,11,2,2,2,1,1,1,1
NAValue,1,3,4,5
NACount,1,1,62,32
MPCValue,0.00000,0.81962,0.83333,0.92593,0.93750,0.95156,0.95238,0.96260,0.96939,0.97107,1.00000
MPCCount,1,1,1,2,62,2,1,1,11,2,12
