Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,45
OutDegreeValue,1,2,3,6,7,12,13
OutDegreeCount,1,34,2,2,4,1,1
NAValue,1,3,4,5
NACount,1,1,32,11
MPCValue,0.00000,0.81962,0.83333,0.93750,0.94675,0.96667,0.96939,1.00000
MPCCount,1,1,1,32,2,4,2,2
