Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,83
OutDegreeValue,1,2,3,4,6,7,8,9,10,13
OutDegreeCount,2,56,13,3,1,1,3,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,2,55,22,1
MPCValue,0.00000,0.21600,0.38400,0.80000,0.88889,0.90000,0.91349,0.92517,0.92800,0.93061,0.93728,0.96000,0.97500
MPCCount,1,1,1,2,1,55,3,2,1,13,1,1,1
