Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,102
OutDegreeValue,1,2,3,4,5,7,8,14
OutDegreeCount,9,59,19,8,1,3,2,1
NAValue,1,2,3,4,5,6
NACount,1,6,9,57,23,6
MPCValue,0.00000,0.14933,0.33333,0.38400,0.80000,0.88533,0.90000,0.91349,0.93061,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,4,9,3,57,2,14,2,2,2,4
