Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,45
OutDegreeValue,1,2,3,5,7,11,12
OutDegreeCount,4,33,1,2,1,1,3
NAValue,1,2,3,4,5,6
NACount,1,1,4,31,7,1
MPCValue,0.00000,0.26250,0.80000,0.90000,0.92098,0.92160,0.93223,0.96000,1.00000
MPCCount,1,1,4,31,1,3,1,2,1
